Rating	Rank	Name	Year	Weight	URL
RECOMMENDED	812	Dungeons & Dragons: Wrath of Ashardalon Board Game	2011	2.61/5.00	https://boardgamegeek.com/boardgame/66356
BEST	813	Thunder Alley	2014	2.39/5.00	https://boardgamegeek.com/boardgame/108906
RECOMMENDED	814	Web of Power	2000	2.44/5.00	https://boardgamegeek.com/boardgame/491
RECOMMENDED	816	Age of Industry	2010	3.37/5.00	https://boardgamegeek.com/boardgame/65901
RECOMMENDED	818	Letter Jam	2019	2.00/5.00	https://boardgamegeek.com/boardgame/275467
BEST	819	Adrenaline	2016	2.37/5.00	https://boardgamegeek.com/boardgame/202408
RECOMMENDED	822	Hawaii	2011	2.90/5.00	https://boardgamegeek.com/boardgame/106217
BEST	826	Dream Factory	2000	2.11/5.00	https://boardgamegeek.com/boardgame/904
RECOMMENDED	831	Concept	2013	1.39/5.00	https://boardgamegeek.com/boardgame/147151
RECOMMENDED	832	Zooloretto	2007	1.86/5.00	https://boardgamegeek.com/boardgame/27588
RECOMMENDED	833	Dungeons & Dragons: Castle Ravenloft Board Game	2010	2.51/5.00	https://boardgamegeek.com/boardgame/59946
RECOMMENDED	834	Parade	2007	1.47/5.00	https://boardgamegeek.com/boardgame/56692
BEST	836	5-Minute Dungeon	2017	1.12/5.00	https://boardgamegeek.com/boardgame/207830
BEST	837	Project: ELITE	2020	2.38/5.00	https://boardgamegeek.com/boardgame/256999
BEST	839	Snow Tails	2008	2.05/5.00	https://boardgamegeek.com/boardgame/38054
RECOMMENDED	841	Flick 'em Up!	2015	1.33/5.00	https://boardgamegeek.com/boardgame/169124
RECOMMENDED	842	Meeple Circus	2017	1.46/5.00	https://boardgamegeek.com/boardgame/193214
RECOMMENDED	843	Werewords	2017	1.16/5.00	https://boardgamegeek.com/boardgame/219215
RECOMMENDED	844	Fabled Fruit	2016	1.60/5.00	https://boardgamegeek.com/boardgame/203427
RECOMMENDED	848	Raccoon Tycoon	2018	2.08/5.00	https://boardgamegeek.com/boardgame/254386
BEST	850	Lovecraft Letter	2017	1.45/5.00	https://boardgamegeek.com/boardgame/198740
RECOMMENDED	855	DinoGenics	2019	2.91/5.00	https://boardgamegeek.com/boardgame/210296
RECOMMENDED	856	Zombicide: Invader	2019	2.40/5.00	https://boardgamegeek.com/boardgame/248065
RECOMMENDED	858	La Città	2000	3.28/5.00	https://boardgamegeek.com/boardgame/554
BEST	864	Antike	2005	3.00/5.00	https://boardgamegeek.com/boardgame/19600
RECOMMENDED	868	Automobiles	2016	2.17/5.00	https://boardgamegeek.com/boardgame/180680
RECOMMENDED	869	The Speicherstadt	2010	2.27/5.00	https://boardgamegeek.com/boardgame/66505
RECOMMENDED	874	History of the World	1991	2.77/5.00	https://boardgamegeek.com/boardgame/224
RECOMMENDED	877	Zombicide Season 3: Rue Morgue	2015	2.49/5.00	https://boardgamegeek.com/boardgame/161866
RECOMMENDED	881	Kingsburg (Second Edition)	2017	2.46/5.00	https://boardgamegeek.com/boardgame/199966
RECOMMENDED	886	Manila	2005	2.03/5.00	https://boardgamegeek.com/boardgame/15817
BEST	888	Condottiere	1995	1.96/5.00	https://boardgamegeek.com/boardgame/112
BEST	904	Winner's Circle	2001	1.61/5.00	https://boardgamegeek.com/boardgame/1382
RECOMMENDED	907	Detective Club	2018	1.27/5.00	https://boardgamegeek.com/boardgame/256788
RECOMMENDED	912	Rex: Final Days of an Empire	2012	3.28/5.00	https://boardgamegeek.com/boardgame/104363
BEST	914	A Study in Emerald	2013	3.44/5.00	https://boardgamegeek.com/boardgame/141517
BEST	915	Empires of the Void II	2018	3.47/5.00	https://boardgamegeek.com/boardgame/218509
BEST	923	Container: 10th Anniversary Jumbo Edition!	2018	2.96/5.00	https://boardgamegeek.com/boardgame/229892
RECOMMENDED	926	When I Dream	2016	1.19/5.00	https://boardgamegeek.com/boardgame/198454
RECOMMENDED	929	Caylus 1303	2019	2.90/5.00	https://boardgamegeek.com/boardgame/284818
RECOMMENDED	932	Tales & Games: The Hare & the Tortoise	2011	1.38/5.00	https://boardgamegeek.com/boardgame/130176
RECOMMENDED	934	Zendo	2001	2.54/5.00	https://boardgamegeek.com/boardgame/6830
BEST	935	Dice Town	2009	1.69/5.00	https://boardgamegeek.com/boardgame/40793
RECOMMENDED	936	Loony Quest	2015	1.20/5.00	https://boardgamegeek.com/boardgame/136991
RECOMMENDED	937	Vinci	1999	2.78/5.00	https://boardgamegeek.com/boardgame/60
RECOMMENDED	944	The Lord of the Rings	2000	2.57/5.00	https://boardgamegeek.com/boardgame/823
RECOMMENDED	945	Axis & Allies Anniversary Edition	2008	3.09/5.00	https://boardgamegeek.com/boardgame/35052
BEST	948	Fauna	2008	1.48/5.00	https://boardgamegeek.com/boardgame/35497
RECOMMENDED	949	Paper Tales	2017	2.13/5.00	https://boardgamegeek.com/boardgame/217861
RECOMMENDED	953	Irish Gauge	2014	2.40/5.00	https://boardgamegeek.com/boardgame/161882
RECOMMENDED	957	Archaeology: The New Expedition	2016	1.28/5.00	https://boardgamegeek.com/boardgame/191300
RECOMMENDED	959	China	2005	2.29/5.00	https://boardgamegeek.com/boardgame/18100
RECOMMENDED	960	Quartermaster General	2014	2.29/5.00	https://boardgamegeek.com/boardgame/159473
RECOMMENDED	963	Linko!	2014	1.40/5.00	https://boardgamegeek.com/boardgame/153065
BEST	964	Ikusa	1986	2.95/5.00	https://boardgamegeek.com/boardgame/221
RECOMMENDED	972	Hardback	2018	2.13/5.00	https://boardgamegeek.com/boardgame/223750
BEST	973	Diamonds: Second Edition	2014	1.55/5.00	https://boardgamegeek.com/boardgame/152162
BEST	979	Unfathomable	2021	2.91/5.00	https://boardgamegeek.com/boardgame/340466
RECOMMENDED	982	Yggdrasil	2011	2.60/5.00	https://boardgamegeek.com/boardgame/71671
RECOMMENDED	987	Tsuro	2005	1.23/5.00	https://boardgamegeek.com/boardgame/16992
BEST	990	Honshū	2016	1.93/5.00	https://boardgamegeek.com/boardgame/207336
RECOMMENDED	994	Shadow Hunters	2005	1.82/5.00	https://boardgamegeek.com/boardgame/24068
BEST	995	1812: The Invasion of Canada	2012	2.19/5.00	https://boardgamegeek.com/boardgame/94246
BEST	997	Cockroach Poker	2004	1.11/5.00	https://boardgamegeek.com/boardgame/11971
